seed,k,train_condition,train_snr,gate_activation,final_alpha
0,2,M,,0.02067418396472931,0.9019641280174255
0,2,M,,0.0009535553399473429,0.9019641280174255
0,2,M,,0.5602900981903076,0.9019641280174255
0,2,M,,0.6186109781265259,0.9019641280174255
0,2,M,,0.8066962957382202,0.9019641280174255
0,2,M,,0.2192133367061615,0.9019641280174255
0,2,M,,0.02035929635167122,0.9019641280174255
0,2,M,,0.006794619373977184,0.9019641280174255
0,2,M,,0.3856986165046692,0.9019641280174255
0,2,M,,0.2089473158121109,0.9019641280174255
0,2,M,,0.183648020029068,0.9019641280174255
0,2,M,,0.2682560682296753,0.9019641280174255
0,2,M,,0.19422748684883118,0.9019641280174255
0,2,M,,0.036054689437150955,0.9019641280174255
0,2,M,,0.17035995423793793,0.9019641280174255
0,2,M,,0.14083057641983032,0.9019641280174255
0,2,M,,0.017605328932404518,0.9019641280174255
0,2,M,,0.0164770670235157,0.9019641280174255
0,2,M,,0.052254196256399155,0.9019641280174255
0,2,M,,0.1142149418592453,0.9019641280174255
0,2,M,,0.049654360860586166,0.9019641280174255
0,2,M,,0.009056603536009789,0.9019641280174255
0,2,M,,0.33366069197654724,0.9019641280174255
0,2,M,,0.03963425010442734,0.9019641280174255
0,2,M,,0.07804723083972931,0.9019641280174255
0,2,M,,0.0049496362917125225,0.9019641280174255
0,2,M,,0.003540595294907689,0.9019641280174255
0,2,M,,0.06100618839263916,0.9019641280174255
0,2,M,,0.224318727850914,0.9019641280174255
0,2,M,,0.060044173151254654,0.9019641280174255
0,2,M,,0.03350420296192169,0.9019641280174255
0,2,M,,0.12149864435195923,0.9019641280174255
0,2,M,,0.5425189137458801,0.9019641280174255
0,2,M,,0.5448771119117737,0.9019641280174255
0,2,M,,0.37487471103668213,0.9019641280174255
0,2,M,,0.07982137054204941,0.9019641280174255
0,2,M,,0.009513741359114647,0.9019641280174255
0,2,M,,0.18247239291667938,0.9019641280174255
0,2,M,,0.33613499999046326,0.9019641280174255
0,2,M,,0.1366456151008606,0.9019641280174255
0,2,M,,0.11303579807281494,0.9019641280174255
0,2,M,,0.1380562037229538,0.9019641280174255
0,2,M,,0.07647506147623062,0.9019641280174255
0,2,M,,0.003462855936959386,0.9019641280174255
0,2,M,,0.018898168578743935,0.9019641280174255
0,2,M,,0.008631079457700253,0.9019641280174255
0,2,M,,0.42552345991134644,0.9019641280174255
0,2,M,,0.007883465848863125,0.9019641280174255
0,2,M,,0.07857678085565567,0.9019641280174255
0,2,M,,0.017847836017608643,0.9019641280174255
0,2,M,,0.6574110984802246,0.9019641280174255
0,2,M,,0.9520538449287415,0.9019641280174255
0,2,M,,0.06907919049263,0.9019641280174255
0,2,M,,0.002406736835837364,0.9019641280174255
0,2,M,,0.0016393017722293735,0.9019641280174255
0,2,M,,0.02105145901441574,0.9019641280174255
0,2,M,,0.5627310872077942,0.9019641280174255
0,2,M,,0.059025902301073074,0.9019641280174255
0,2,M,,0.06349353492259979,0.9019641280174255
0,2,M,,0.49257123470306396,0.9019641280174255
0,2,M,,0.008801107294857502,0.9019641280174255
0,2,M,,0.13298265635967255,0.9019641280174255
0,2,M,,0.17854644358158112,0.9019641280174255
0,2,M,,0.7982775568962097,0.9019641280174255
0,2,M,,0.04398008808493614,0.9019641280174255
0,2,M,,0.008507263846695423,0.9019641280174255
0,2,M,,0.09234946966171265,0.9019641280174255
0,2,M,,0.08082494139671326,0.9019641280174255
0,2,M,,0.5077593922615051,0.9019641280174255
0,2,M,,0.0031438383739441633,0.9019641280174255
0,2,M,,0.9037045240402222,0.9019641280174255
0,2,M,,0.005351726897060871,0.9019641280174255
0,2,M,,0.03862589970231056,0.9019641280174255
0,2,M,,0.008009190671145916,0.9019641280174255
0,2,M,,0.035631317645311356,0.9019641280174255
0,2,M,,0.4760478734970093,0.9019641280174255
0,2,M,,0.14102409780025482,0.9019641280174255
0,2,M,,0.048353053629398346,0.9019641280174255
0,2,M,,0.6622557640075684,0.9019641280174255
0,2,M,,0.016878794878721237,0.9019641280174255
0,2,M,,0.47316691279411316,0.9019641280174255
0,2,M,,0.0406804196536541,0.9019641280174255
0,2,M,,0.017608381807804108,0.9019641280174255
0,2,M,,0.666427731513977,0.9019641280174255
0,2,M,,0.126796692609787,0.9019641280174255
0,2,M,,0.3118860423564911,0.9019641280174255
0,2,M,,0.00912418868392706,0.9019641280174255
0,2,M,,0.8013182282447815,0.9019641280174255
0,2,M,,0.25157099962234497,0.9019641280174255
0,2,M,,0.027365101501345634,0.9019641280174255
0,2,M,,0.8232355117797852,0.9019641280174255
0,2,M,,0.01277120504528284,0.9019641280174255
0,2,M,,0.46953898668289185,0.9019641280174255
0,2,M,,0.06904857605695724,0.9019641280174255
0,2,M,,0.02749195322394371,0.9019641280174255
0,2,M,,0.007360612042248249,0.9019641280174255
0,2,M,,0.5132777690887451,0.9019641280174255
0,2,M,,0.18899036943912506,0.9019641280174255
0,2,M,,0.004561023321002722,0.9019641280174255
0,2,M,,0.016126537695527077,0.9019641280174255
0,2,M,,0.029845114797353745,0.9019641280174255
0,2,M,,0.035868555307388306,0.9019641280174255
0,2,M,,0.8546968698501587,0.9019641280174255
0,2,M,,0.6521335244178772,0.9019641280174255
0,2,M,,0.19681762158870697,0.9019641280174255
0,2,M,,0.30675143003463745,0.9019641280174255
0,2,M,,0.10876377671957016,0.9019641280174255
0,2,M,,0.06561224907636642,0.9019641280174255
0,2,M,,0.029104962944984436,0.9019641280174255
0,2,M,,0.19851399958133698,0.9019641280174255
0,2,M,,0.04944600909948349,0.9019641280174255
0,2,M,,0.018767010420560837,0.9019641280174255
0,2,M,,0.11756941676139832,0.9019641280174255
0,2,M,,0.1204366385936737,0.9019641280174255
0,2,M,,0.03036845661699772,0.9019641280174255
0,2,M,,0.0026072505861520767,0.9019641280174255
0,2,M,,0.2995741069316864,0.9019641280174255
0,2,M,,0.013527598232030869,0.9019641280174255
0,2,M,,0.0017574121011421084,0.9019641280174255
0,2,M,,0.010287194512784481,0.9019641280174255
0,2,M,,0.010550440289080143,0.9019641280174255
0,2,M,,0.1507846862077713,0.9019641280174255
0,2,M,,0.18553468585014343,0.9019641280174255
0,2,M,,0.016905520111322403,0.9019641280174255
0,2,M,,0.013059527613222599,0.9019641280174255
0,2,M,,0.14674986898899078,0.9019641280174255
0,2,M,,0.17978551983833313,0.9019641280174255
0,2,M,,0.038985610008239746,0.9019641280174255
0,2,M,,0.14592431485652924,0.9019641280174255
0,2,M,,0.02523493580520153,0.9019641280174255
0,2,M,,0.0004334901459515095,0.9019641280174255
0,2,M,,0.1345141977071762,0.9019641280174255
0,2,M,,0.03457546606659889,0.9019641280174255
0,2,M,,0.033916175365448,0.9019641280174255
0,2,M,,0.031843431293964386,0.9019641280174255
0,2,M,,0.7655099034309387,0.9019641280174255
0,2,M,,0.027745427563786507,0.9019641280174255
0,2,M,,0.005728038027882576,0.9019641280174255
0,2,M,,0.0024456020910292864,0.9019641280174255
0,2,M,,0.023558199405670166,0.9019641280174255
0,2,M,,0.05135003849864006,0.9019641280174255
0,2,M,,0.0002105426974594593,0.9019641280174255
0,2,M,,0.007599206641316414,0.9019641280174255
0,2,M,,0.01244364120066166,0.9019641280174255
0,2,M,,0.8885103464126587,0.9019641280174255
0,2,M,,0.012399399653077126,0.9019641280174255
0,2,M,,0.3174474537372589,0.9019641280174255
0,2,M,,0.04820471256971359,0.9019641280174255
0,2,M,,0.11383555084466934,0.9019641280174255
0,2,M,,0.0030464387964457273,0.9019641280174255
0,2,M,,0.27981117367744446,0.9019641280174255
0,2,M,,0.23092715442180634,0.9019641280174255
0,2,M,,0.023859389126300812,0.9019641280174255
0,2,M,,0.001377174281515181,0.9019641280174255
0,2,M,,0.2756875157356262,0.9019641280174255
0,2,M,,0.15706858038902283,0.9019641280174255
0,2,M,,0.012986952438950539,0.9019641280174255
0,2,M,,0.0013003002386540174,0.9019641280174255
0,2,M,,0.08060400933027267,0.9019641280174255
0,2,M,,0.22331857681274414,0.9019641280174255
0,2,M,,0.5481534600257874,0.9019641280174255
0,2,M,,0.7263022661209106,0.9019641280174255
0,2,M,,0.015774047002196312,0.9019641280174255
0,2,M,,0.2893329858779907,0.9019641280174255
0,2,M,,0.02038944885134697,0.9019641280174255
0,2,M,,0.4567019045352936,0.9019641280174255
0,2,M,,0.023852460086345673,0.9019641280174255
0,2,M,,0.02289838343858719,0.9019641280174255
0,2,M,,0.008773215115070343,0.9019641280174255
0,2,M,,0.5075655579566956,0.9019641280174255
0,2,M,,0.006968462839722633,0.9019641280174255
0,2,M,,0.30351752042770386,0.9019641280174255
0,2,M,,0.915963888168335,0.9019641280174255
0,2,M,,0.07880014926195145,0.9019641280174255
0,2,M,,0.2166501134634018,0.9019641280174255
0,2,M,,0.057829130440950394,0.9019641280174255
0,2,M,,0.10269135236740112,0.9019641280174255
0,2,M,,0.027972396463155746,0.9019641280174255
0,2,M,,0.005299815442413092,0.9019641280174255
0,2,M,,0.013767444528639317,0.9019641280174255
0,2,M,,0.08777114003896713,0.9019641280174255
0,2,M,,0.0029806955717504025,0.9019641280174255
0,2,M,,0.1698860228061676,0.9019641280174255
0,2,M,,0.062050711363554,0.9019641280174255
0,2,M,,0.03027624450623989,0.9019641280174255
0,2,M,,0.026313673704862595,0.9019641280174255
0,2,M,,0.20791685581207275,0.9019641280174255
0,2,M,,0.38117074966430664,0.9019641280174255
0,2,M,,0.6336761116981506,0.9019641280174255
0,2,M,,0.5815097093582153,0.9019641280174255
0,2,M,,0.07772555202245712,0.9019641280174255
0,2,M,,0.0023464877158403397,0.9019641280174255
0,2,M,,0.1530304253101349,0.9019641280174255
0,2,M,,0.22893378138542175,0.9019641280174255
0,2,M,,0.7291815876960754,0.9019641280174255
0,2,M,,0.04371631145477295,0.9019641280174255
0,2,M,,0.10354697704315186,0.9019641280174255
0,2,M,,0.009870619513094425,0.9019641280174255
0,2,M,,0.02444143034517765,0.9019641280174255
0,2,M,,0.020030062645673752,0.9019641280174255
0,2,M,,0.1294168382883072,0.9019641280174255
0,2,M,,0.007440765388309956,0.9019641280174255
0,2,M,,0.056042589247226715,0.9019641280174255
0,2,M,,0.017919493839144707,0.9019641280174255
0,2,M,,0.6022317409515381,0.9019641280174255
0,2,M,,0.05240100622177124,0.9019641280174255
0,2,M,,0.3114205300807953,0.9019641280174255
0,2,M,,0.931641161441803,0.9019641280174255
0,2,M,,0.012713619507849216,0.9019641280174255
0,2,M,,0.039196692407131195,0.9019641280174255
0,2,M,,0.16559197008609772,0.9019641280174255
0,2,M,,0.3862834870815277,0.9019641280174255
0,2,M,,0.13774031400680542,0.9019641280174255
0,2,M,,0.02334202267229557,0.9019641280174255
0,2,M,,0.008303985930979252,0.9019641280174255
0,2,M,,0.3005211055278778,0.9019641280174255
0,2,M,,0.0015888656489551067,0.9019641280174255
0,2,M,,0.004180072341114283,0.9019641280174255
0,2,M,,0.04427841678261757,0.9019641280174255
0,2,M,,0.04699919745326042,0.9019641280174255
0,2,M,,0.01957886666059494,0.9019641280174255
0,2,M,,0.35214078426361084,0.9019641280174255
0,2,M,,0.015254952944815159,0.9019641280174255
0,2,M,,0.06148277223110199,0.9019641280174255
0,2,M,,0.034646954387426376,0.9019641280174255
0,2,M,,0.0009713419713079929,0.9019641280174255
0,2,M,,0.04628762602806091,0.9019641280174255
0,2,M,,0.9564204216003418,0.9019641280174255
0,2,M,,0.9731442332267761,0.9019641280174255
0,2,M,,0.016088111326098442,0.9019641280174255
0,2,M,,0.011039001867175102,0.9019641280174255
0,2,M,,0.07792756706476212,0.9019641280174255
0,2,M,,0.0757402628660202,0.9019641280174255
0,2,M,,0.6663509011268616,0.9019641280174255
0,2,M,,0.08328501135110855,0.9019641280174255
0,2,M,,0.3208562731742859,0.9019641280174255
0,2,M,,0.3499542772769928,0.9019641280174255
0,2,M,,0.05126472935080528,0.9019641280174255
0,2,M,,0.05579320341348648,0.9019641280174255
0,2,M,,0.16152961552143097,0.9019641280174255
0,2,M,,0.5561351776123047,0.9019641280174255
0,2,M,,0.28088244795799255,0.9019641280174255
0,2,M,,0.13243703544139862,0.9019641280174255
0,2,M,,0.33979883790016174,0.9019641280174255
0,2,M,,0.42230960726737976,0.9019641280174255
0,2,M,,0.42170658707618713,0.9019641280174255
0,2,M,,0.5795372128486633,0.9019641280174255
0,2,M,,0.08227163553237915,0.9019641280174255
0,2,M,,0.007717514410614967,0.9019641280174255
0,2,M,,0.5171793699264526,0.9019641280174255
0,2,M,,0.04645058512687683,0.9019641280174255
0,2,M,,0.12499333918094635,0.9019641280174255
0,2,M,,0.2624422609806061,0.9019641280174255
0,2,M,,0.020067358389496803,0.9019641280174255
0,2,M,,0.08541131764650345,0.9019641280174255
0,2,M,,0.08136981725692749,0.9019641280174255
0,2,M,,0.01792270876467228,0.9019641280174255
0,2,M,,0.1409672200679779,0.9019641280174255
0,2,M,,0.050435326993465424,0.9019641280174255
0,2,M,,0.008479557000100613,0.9019641280174255
0,2,M,,0.4476788341999054,0.9019641280174255
0,2,M,,0.4101704955101013,0.9019641280174255
0,2,M,,0.8108170032501221,0.9019641280174255
0,2,M,,0.7902556657791138,0.9019641280174255
0,2,M,,0.021704550832509995,0.9019641280174255
0,2,M,,0.05045774579048157,0.9019641280174255
0,2,M,,0.7959979772567749,0.9019641280174255
0,2,M,,0.018987616524100304,0.9019641280174255
0,2,M,,0.052182067185640335,0.9019641280174255
0,2,M,,0.19477246701717377,0.9019641280174255
0,2,M,,0.02993686869740486,0.9019641280174255
0,2,M,,0.10384523868560791,0.9019641280174255
0,2,M,,0.005017756950110197,0.9019641280174255
0,2,M,,0.017109118402004242,0.9019641280174255
0,2,M,,0.8383917212486267,0.9019641280174255
0,2,M,,0.007864091545343399,0.9019641280174255
0,2,M,,0.15333963930606842,0.9019641280174255
0,2,M,,0.11873900145292282,0.9019641280174255
0,2,M,,0.007816609926521778,0.9019641280174255
0,2,M,,0.24774406850337982,0.9019641280174255
0,2,M,,0.16774524748325348,0.9019641280174255
0,2,M,,0.01046442985534668,0.9019641280174255
0,2,M,,0.1827813982963562,0.9019641280174255
0,2,M,,0.0064941151067614555,0.9019641280174255
0,2,M,,0.13150939345359802,0.9019641280174255
0,2,M,,0.036048538982868195,0.9019641280174255
0,2,M,,0.13434605300426483,0.9019641280174255
0,2,M,,0.10699093341827393,0.9019641280174255
0,2,M,,0.3857760727405548,0.9019641280174255
0,2,M,,0.18947018682956696,0.9019641280174255
0,2,M,,0.022110851481556892,0.9019641280174255
0,2,M,,0.006080536171793938,0.9019641280174255
0,2,M,,0.06308923661708832,0.9019641280174255
0,2,M,,0.026924075558781624,0.9019641280174255
0,2,M,,0.5727909207344055,0.9019641280174255
0,2,M,,0.4954490065574646,0.9019641280174255
0,2,M,,0.04422219842672348,0.9019641280174255
0,2,M,,0.23885568976402283,0.9019641280174255
0,2,M,,0.8430576920509338,0.9019641280174255
0,2,M,,0.00792631320655346,0.9019641280174255
0,2,M,,0.01614062488079071,0.9019641280174255
0,2,M,,0.008958671241998672,0.9019641280174255
0,2,M,,0.2194860279560089,0.9019641280174255
0,2,M,,0.023086505010724068,0.9019641280174255
0,2,M,,0.4549795985221863,0.9019641280174255
0,2,M,,0.7567811608314514,0.9019641280174255
0,2,M,,0.11002910882234573,0.9019641280174255
0,2,M,,0.27731233835220337,0.9019641280174255
0,2,M,,0.02974330261349678,0.9019641280174255
0,2,M,,0.8681291937828064,0.9019641280174255
0,2,M,,0.48174580931663513,0.9019641280174255
0,2,M,,0.3240099549293518,0.9019641280174255
0,2,M,,0.3769412636756897,0.9019641280174255
0,2,M,,0.47177183628082275,0.9019641280174255
0,2,M,,0.024930505082011223,0.9019641280174255
0,2,M,,0.2670958638191223,0.9019641280174255
0,2,M,,0.3621080219745636,0.9019641280174255
0,2,M,,0.0729794055223465,0.9019641280174255
0,2,M,,0.03721616789698601,0.9019641280174255
0,2,M,,0.9211795330047607,0.9019641280174255
0,2,M,,0.07188761979341507,0.9019641280174255
0,2,M,,0.20509731769561768,0.9019641280174255
0,2,M,,0.1129983514547348,0.9019641280174255
0,2,M,,0.4342459440231323,0.9019641280174255
0,2,M,,0.5990108251571655,0.9019641280174255
0,2,M,,0.0011864372063428164,0.9019641280174255
0,2,M,,0.6591802835464478,0.9019641280174255
0,2,M,,0.5527270436286926,0.9019641280174255
0,2,M,,0.006857565604150295,0.9019641280174255
0,2,M,,0.6179303526878357,0.9019641280174255
0,2,M,,0.20142978429794312,0.9019641280174255
0,2,M,,0.030663935467600822,0.9019641280174255
0,2,M,,0.6499197483062744,0.9019641280174255
0,2,M,,0.6522603034973145,0.9019641280174255
0,2,M,,0.176351398229599,0.9019641280174255
0,2,M,,0.004470109473913908,0.9019641280174255
0,2,M,,0.010883676819503307,0.9019641280174255
0,2,M,,0.1007547527551651,0.9019641280174255
0,2,M,,0.06587869673967361,0.9019641280174255
0,2,M,,0.016650324687361717,0.9019641280174255
0,2,M,,0.8366002440452576,0.9019641280174255
0,2,M,,0.12112380564212799,0.9019641280174255
0,2,M,,0.46273624897003174,0.9019641280174255
0,2,M,,0.9375602602958679,0.9019641280174255
0,2,M,,0.06075240299105644,0.9019641280174255
0,2,M,,0.19112032651901245,0.9019641280174255
0,2,M,,0.545157253742218,0.9019641280174255
0,2,M,,0.0350748710334301,0.9019641280174255
0,2,M,,0.013696961104869843,0.9019641280174255
0,2,M,,0.2524315416812897,0.9019641280174255
0,2,M,,0.012231039814651012,0.9019641280174255
0,2,M,,0.03016139753162861,0.9019641280174255
0,2,M,,0.5589509010314941,0.9019641280174255
0,2,M,,0.048228442668914795,0.9019641280174255
0,2,M,,0.011502894572913647,0.9019641280174255
0,2,M,,0.0213971808552742,0.9019641280174255
0,2,M,,0.2878195643424988,0.9019641280174255
0,2,M,,0.015889501199126244,0.9019641280174255
0,2,M,,0.005216091405600309,0.9019641280174255
0,2,M,,0.01211367454379797,0.9019641280174255
0,2,M,,0.001617161906324327,0.9019641280174255
0,2,M,,0.5020708441734314,0.9019641280174255
0,2,M,,0.0009054340189322829,0.9019641280174255
0,2,M,,0.006927358452230692,0.9019641280174255
0,2,M,,0.06459814310073853,0.9019641280174255
0,2,M,,0.0048666782677173615,0.9019641280174255
0,2,M,,0.023726588115096092,0.9019641280174255
0,2,M,,0.3709280788898468,0.9019641280174255
0,2,M,,0.012370477430522442,0.9019641280174255
0,2,M,,0.009881362318992615,0.9019641280174255
0,2,M,,0.6389240026473999,0.9019641280174255
0,2,M,,0.14255337417125702,0.9019641280174255
0,2,M,,0.8863521814346313,0.9019641280174255
0,2,M,,0.041460070759058,0.9019641280174255
0,2,M,,0.051153477281332016,0.9019641280174255
0,2,M,,0.37303057312965393,0.9019641280174255
0,2,M,,0.05697498843073845,0.9019641280174255
0,2,M,,0.21755144000053406,0.9019641280174255
0,2,M,,0.27901285886764526,0.9019641280174255
0,2,M,,0.004324226174503565,0.9019641280174255
0,2,M,,0.18264757096767426,0.9019641280174255
0,2,M,,0.07277071475982666,0.9019641280174255
0,2,M,,0.005552212242037058,0.9019641280174255
0,2,M,,0.0019007627852261066,0.9019641280174255
0,2,M,,0.12055985629558563,0.9019641280174255
0,2,M,,0.017732178792357445,0.9019641280174255
0,2,M,,0.10051829367876053,0.9019641280174255
0,2,M,,0.05164933204650879,0.9019641280174255
0,2,M,,0.7901424765586853,0.9019641280174255
0,2,M,,0.27196821570396423,0.9019641280174255
0,2,M,,0.0034777100663632154,0.9019641280174255
0,2,M,,0.08968537300825119,0.9019641280174255
0,2,M,,0.12346403300762177,0.9019641280174255
0,2,M,,0.0769152119755745,0.9019641280174255
0,2,M,,0.0008407015120610595,0.9019641280174255
0,2,M,,0.0018565304344519973,0.9019641280174255
0,2,M,,0.5264288187026978,0.9019641280174255
0,2,M,,0.22314386069774628,0.9019641280174255
0,2,M,,0.014929971657693386,0.9019641280174255
0,2,M,,0.4331468939781189,0.9019641280174255
0,2,M,,0.3945024907588959,0.9019641280174255
0,2,M,,0.03645754233002663,0.9019641280174255
0,2,M,,0.023210743442177773,0.9019641280174255
0,2,M,,0.25211599469184875,0.9019641280174255
0,2,M,,0.0031473315320909023,0.9019641280174255
0,2,M,,0.2057715803384781,0.9019641280174255
0,2,M,,0.9808942675590515,0.9019641280174255
0,2,M,,0.014633096754550934,0.9019641280174255
0,2,M,,0.012343453243374825,0.9019641280174255
0,2,M,,0.956691324710846,0.9019641280174255
0,2,M,,0.42636996507644653,0.9019641280174255
0,2,M,,0.22900012135505676,0.9019641280174255
0,2,M,,0.028557131066918373,0.9019641280174255
0,2,M,,0.4300204813480377,0.9019641280174255
0,2,M,,0.04210015758872032,0.9019641280174255
0,2,M,,0.023099053651094437,0.9019641280174255
0,2,M,,0.039763834327459335,0.9019641280174255
0,2,M,,0.01343147736042738,0.9019641280174255
0,2,M,,0.015285532921552658,0.9019641280174255
0,2,M,,0.31134316325187683,0.9019641280174255
0,2,M,,0.030058972537517548,0.9019641280174255
0,2,M,,0.9590469002723694,0.9019641280174255
0,2,M,,0.1424628496170044,0.9019641280174255
0,2,M,,0.17930644750595093,0.9019641280174255
0,2,M,,0.2152414470911026,0.9019641280174255
0,2,M,,0.01623399741947651,0.9019641280174255
0,2,M,,0.7559733390808105,0.9019641280174255
0,2,M,,0.0979873463511467,0.9019641280174255
0,2,M,,0.02655613422393799,0.9019641280174255
0,2,M,,0.3733745515346527,0.9019641280174255
0,2,M,,0.012082045897841454,0.9019641280174255
0,2,M,,0.20441801846027374,0.9019641280174255
0,2,M,,0.02039705403149128,0.9019641280174255
0,2,M,,0.059298742562532425,0.9019641280174255
0,2,M,,0.023121844977140427,0.9019641280174255
0,2,M,,0.012805519625544548,0.9019641280174255
0,2,M,,0.0009124490316025913,0.9019641280174255
0,2,M,,0.3811897933483124,0.9019641280174255
0,2,M,,0.0009334050118923187,0.9019641280174255
0,2,M,,0.022145699709653854,0.9019641280174255
0,2,M,,0.5150718092918396,0.9019641280174255
0,2,M,,0.014175144024193287,0.9019641280174255
0,2,M,,0.4776792824268341,0.9019641280174255
0,2,M,,0.2486582249403,0.9019641280174255
0,2,M,,0.043656427413225174,0.9019641280174255
0,2,M,,0.010242200456559658,0.9019641280174255
0,2,M,,0.17007045447826385,0.9019641280174255
0,2,M,,0.0011464456329122186,0.9019641280174255
0,2,M,,0.03257660195231438,0.9019641280174255
0,2,M,,0.793949544429779,0.9019641280174255
0,2,M,,0.1428936868906021,0.9019641280174255
0,2,M,,0.039422519505023956,0.9019641280174255
0,2,M,,0.14175044000148773,0.9019641280174255
0,2,M,,0.12305553257465363,0.9019641280174255
0,2,M,,0.0014105492737144232,0.9019641280174255
0,2,M,,0.20958028733730316,0.9019641280174255
0,2,M,,0.003928251098841429,0.9019641280174255
0,2,M,,0.09709715098142624,0.9019641280174255
0,2,M,,0.01618676632642746,0.9019641280174255
0,2,M,,0.2533644139766693,0.9019641280174255
0,2,M,,0.0021328970324248075,0.9019641280174255
0,2,M,,0.2289627492427826,0.9019641280174255
0,2,M,,0.7341471910476685,0.9019641280174255
0,2,M,,0.05185714364051819,0.9019641280174255
0,2,M,,0.2818407118320465,0.9019641280174255
0,2,M,,0.27217161655426025,0.9019641280174255
0,2,M,,0.0910402461886406,0.9019641280174255
0,2,M,,0.0021462771110236645,0.9019641280174255
0,2,M,,0.014085137285292149,0.9019641280174255
0,2,M,,0.03308448940515518,0.9019641280174255
0,2,M,,0.28156304359436035,0.9019641280174255
0,2,M,,0.0037184907123446465,0.9019641280174255
0,2,M,,0.053720444440841675,0.9019641280174255
0,2,M,,0.011561177670955658,0.9019641280174255
0,2,M,,0.9032441973686218,0.9019641280174255
0,2,M,,0.0026219398714601994,0.9019641280174255
0,2,M,,0.6980987787246704,0.9019641280174255
0,2,M,,0.08058518171310425,0.9019641280174255
0,2,M,,0.4937777519226074,0.9019641280174255
0,2,M,,0.015993814915418625,0.9019641280174255
0,2,M,,0.2765161097049713,0.9019641280174255
0,2,M,,0.04834948480129242,0.9019641280174255
0,2,M,,0.006643007043749094,0.9019641280174255
0,2,M,,0.053162138909101486,0.9019641280174255
0,2,M,,0.00353070511482656,0.9019641280174255
0,2,M,,0.04900776594877243,0.9019641280174255
0,2,M,,0.0066787912510335445,0.9019641280174255
0,2,M,,0.013516874983906746,0.9019641280174255
0,2,M,,0.0040826513431966305,0.9019641280174255
0,2,M,,0.6414411664009094,0.9019641280174255
0,2,M,,0.0853157564997673,0.9019641280174255
0,2,M,,0.711929202079773,0.9019641280174255
0,2,M,,0.005510078743100166,0.9019641280174255
0,2,M,,0.2252761274576187,0.9019641280174255
0,2,M,,0.10469653457403183,0.9019641280174255
0,2,M,,0.02430356666445732,0.9019641280174255
0,2,M,,0.011682715266942978,0.9019641280174255
0,2,M,,0.015032550320029259,0.9019641280174255
0,2,M,,0.6238386631011963,0.9019641280174255
0,2,M,,0.6368072032928467,0.9019641280174255
0,2,M,,0.028854066506028175,0.9019641280174255
0,2,M,,0.1737927794456482,0.9019641280174255
0,2,M,,0.05550533905625343,0.9019641280174255
0,2,M,,0.0010356249986216426,0.9019641280174255
0,2,M,,0.1269049197435379,0.9019641280174255
0,2,M,,0.6926097273826599,0.9019641280174255
0,2,M,,0.5348523259162903,0.9019641280174255
0,2,M,,0.10548168420791626,0.9019641280174255
0,2,M,,0.009059124626219273,0.9019641280174255
0,2,M,,0.1147153303027153,0.9019641280174255
0,2,M,,0.0168239064514637,0.9019641280174255
0,2,M,,0.20298703014850616,0.9019641280174255
0,2,M,,0.5496805310249329,0.9019641280174255
0,2,M,,0.023652411997318268,0.9019641280174255
0,2,M,,0.01239370834082365,0.9019641280174255
0,2,M,,0.2620237171649933,0.9019641280174255
0,2,M,,0.20130665600299835,0.9019641280174255
0,2,M,,0.003533697687089443,0.9019641280174255
0,2,M,,0.0141616715118289,0.9019641280174255
0,2,M,,0.004940221086144447,0.9019641280174255
0,2,M,,0.8192600607872009,0.9019641280174255
0,2,M,,0.2571253478527069,0.9019641280174255
0,2,M,,0.02986045554280281,0.9019641280174255
0,2,M,,0.012039761990308762,0.9019641280174255
0,2,M,,0.2941145896911621,0.9019641280174255
0,2,M,,0.05646710470318794,0.9019641280174255
0,2,M,,0.25585368275642395,0.9019641280174255
0,2,M,,0.0037969928234815598,0.9019641280174255
0,2,M,,0.008087657392024994,0.9019641280174255
0,2,M,,0.20588162541389465,0.9019641280174255
0,2,M,,0.9642956852912903,0.9019641280174255
0,2,M,,0.06659642606973648,0.9019641280174255
0,2,M,,0.010589931160211563,0.9019641280174255
0,2,M,,0.07033361494541168,0.9019641280174255
0,2,M,,0.014494880102574825,0.9019641280174255
0,2,M,,0.003931791987270117,0.9019641280174255
0,2,M,,0.14275729656219482,0.9019641280174255
0,2,M,,0.08766849339008331,0.9019641280174255
0,2,M,,0.6493958830833435,0.9019641280174255
0,2,M,,0.41546517610549927,0.9019641280174255
0,2,M,,0.21148276329040527,0.9019641280174255
0,2,M,,0.05800649896264076,0.9019641280174255
0,2,M,,0.15353597700595856,0.9019641280174255
0,2,M,,0.010983103886246681,0.9019641280174255
0,2,M,,0.7570077776908875,0.9019641280174255
0,2,M,,0.024233248084783554,0.9019641280174255
0,2,M,,0.13312242925167084,0.9019641280174255
0,2,M,,0.15531721711158752,0.9019641280174255
0,2,M,,0.46072813868522644,0.9019641280174255
0,2,M,,0.18994319438934326,0.9019641280174255
0,2,M,,0.003771749325096607,0.9019641280174255
0,2,M,,0.07882384210824966,0.9019641280174255
0,2,M,,0.5774070620536804,0.9019641280174255
0,2,M,,0.0629788264632225,0.9019641280174255
0,2,M,,0.3274514675140381,0.9019641280174255
0,2,M,,0.06379140168428421,0.9019641280174255
0,2,M,,0.1983579397201538,0.9019641280174255
0,2,M,,0.45356786251068115,0.9019641280174255
