seed,k,train_condition,train_snr,test_snr,class_idx,class_name,ap,auc,precision,recall,f1
1,2,C,,0,3,Frasherdolphin,0.5893133663852352,0.9326006355932204,0.29807692307692024,0.9687499999999697,0.45588235294080987
1,2,C,,0,4,HumpbackWhale,0.7860306820365062,0.8871915393654525,0.8846153846153506,0.4999999999999891,0.6388888888884097
1,2,C,,0,5,KillerWhale,0.7990631609468327,0.9630214917825537,0.7105263157894549,0.6428571428571275,0.6749999999994841
1,2,C,,0,6,NorthernRightWhale,0.4254789339558855,0.7277318147630816,0.5714285714285307,0.19512195121950743,0.2909090909087008
1,2,C,,5,0,BottlenoseDolphin,0.8360433788625085,0.9462116830537882,0.4871794871794747,0.9047619047618618,0.6333333333328572
1,2,C,,5,1,BowheadWhale,0.6895746799603707,0.897984496124031,0.7999999999999601,0.3720930232558053,0.5079365079360585
1,2,C,,5,2,ClymeneDolphin,0.9595578158985256,0.992454780361757,0.9722222222221951,0.813953488372074,0.88607594936657
1,2,C,,5,3,Frasherdolphin,0.7800749992934728,0.966896186440678,0.4189189189189133,0.9687499999999697,0.584905660376926
1,2,C,,5,4,HumpbackWhale,0.8907289284443618,0.9277320799059929,0.918918918918894,0.7391304347825925,0.819277108433221
1,2,C,,5,5,KillerWhale,0.8938901462500094,0.9807206068268015,0.7999999999999822,0.8571428571428367,0.8275862068960332
1,2,C,,5,6,NorthernRightWhale,0.5602593638283759,0.7954228000429784,0.7647058823528963,0.31707317073169955,0.4482758620685356
1,2,C,,10,0,BottlenoseDolphin,0.8801209372637946,0.9662618083670715,0.59999999999998,0.8571428571428164,0.7058823529406644
1,2,C,,10,1,BowheadWhale,0.7986231645578429,0.9357105943152455,0.911764705882326,0.7209302325581227,0.805194805194291
1,2,C,,10,2,ClymeneDolphin,0.9714962651934086,0.994108527131783,0.9487179487179244,0.8604651162790498,0.902439024389723
1,2,C,,10,3,Frasherdolphin,0.8245074649298609,0.9777542372881356,0.5081967213114671,0.9687499999999697,0.666666666666201
1,2,C,,10,4,HumpbackWhale,0.9250073159229585,0.9483940462201331,0.9743589743589494,0.8260869565217211,0.8941176470583058
1,2,C,,10,5,KillerWhale,0.9564129619422739,0.9915718499789297,0.8444444444444257,0.9047619047618832,0.8735632183902852
1,2,C,,10,6,NorthernRightWhale,0.7032575957138183,0.8360373912109166,0.8499999999999576,0.4146341463414533,0.5573770491798689
1,2,M,,-5,0,BottlenoseDolphin,0.6370812651257155,0.8679390784653943,0.4411764705882223,0.7142857142856803,0.5454545454540535
1,2,M,,-5,1,BowheadWhale,0.4964552433203917,0.8497157622739018,0.5283018867924428,0.6511627906976593,0.5833333333328266
1,2,M,,-5,2,ClymeneDolphin,0.7045332318941229,0.8792764857881136,0.7419354838709439,0.5348837209302201,0.6216216216211179
1,2,M,,-5,3,Frasherdolphin,0.6965043564688599,0.905323093220339,0.4705882352941084,0.7499999999999766,0.5783132530115604
1,2,M,,-5,4,HumpbackWhale,0.5189546841515644,0.717391304347826,0.7894736842104848,0.32608695652173203,0.4615384615380335
1,2,M,,-5,5,KillerWhale,0.8648336565141623,0.9634428992836073,0.8484848484848228,0.6666666666666508,0.7466666666661539
1,2,M,,-5,6,NorthernRightWhale,0.40553937337157986,0.7564198990007522,0.425531914893608,0.48780487804876854,0.4545454545449465
1,2,M,,0,0,BottlenoseDolphin,0.7123538726974188,0.899749373433584,0.5333333333333156,0.7619047619047257,0.6274509803916477
1,2,M,,0,1,BowheadWhale,0.6879423995362784,0.9172093023255814,0.5789473684210424,0.7674418604650984,0.6599999999994965
1,2,M,,0,2,ClymeneDolphin,0.8165070591927454,0.9370542635658915,0.8205128205127994,0.7441860465116106,0.7804878048775309
1,2,M,,0,3,Frasherdolphin,0.7919444432496102,0.9184322033898304,0.6249999999999843,0.7812499999999756,0.6944444444439313
1,2,M,,0,4,HumpbackWhale,0.6220287248816159,0.8300039169604386,0.7999999999999601,0.3478260869565142,0.48484848484804777
1,2,M,,0,5,KillerWhale,0.9381476567723223,0.9817741255794352,0.921052631578923,0.8333333333333135,0.8749999999994793
1,2,M,,0,6,NorthernRightWhale,0.5015475255962701,0.7924143118083163,0.4772727272727164,0.512195121951207,0.4941176470583125
1,2,M,,5,0,BottlenoseDolphin,0.7967407969363334,0.9460188933873145,0.6818181818181509,0.7142857142856803,0.6976744186041189
1,2,M,,5,1,BowheadWhale,0.7924451060386568,0.9407751937984496,0.6249999999999903,0.9302325581395132,0.7476635514013744
1,2,M,,5,2,ClymeneDolphin,0.8915360411804737,0.9466666666666667,0.7906976744185862,0.7906976744185862,0.7906976744180861
1,2,M,,5,3,Frasherdolphin,0.8376068097072378,0.9311440677966102,0.6857142857142661,0.7499999999999766,0.7164179104472407
1,2,M,,5,4,HumpbackWhale,0.71753863546037,0.908930669800235,0.7999999999999734,0.5217391304347713,0.6315789473679265
1,2,M,,5,5,KillerWhale,0.9690716502113028,0.9933628318584071,0.9473684210526065,0.8571428571428367,0.8999999999994786
1,2,M,,5,6,NorthernRightWhale,0.6238570915451986,0.8569893628451704,0.6111111111110941,0.5365853658536455,0.5714285714280586
1,2,M,,10,0,BottlenoseDolphin,0.8041861752913297,0.965490649701176,0.6956521739130133,0.7619047619047257,0.7272727272721952
1,2,M,,10,1,BowheadWhale,0.8765697408424229,0.9666149870801034,0.7499999999999856,0.9069767441860254,0.8210526315784346
1,2,M,,10,2,ClymeneDolphin,0.9089536433353161,0.9489405684754524,0.8333333333333135,0.813953488372074,0.8235294117641865
1,2,M,,10,3,Frasherdolphin,0.8828075637303356,0.9557733050847458,0.7812499999999756,0.7812499999999756,0.7812499999994755
1,2,M,,10,4,HumpbackWhale,0.8102934806118984,0.9386995691343518,0.8717948717948494,0.7391304347825925,0.7999999999994845
1,2,M,,10,5,KillerWhale,0.9878581939962414,0.997787610619469,0.9499999999999762,0.9047619047618832,0.9268292682921605
1,2,M,,10,6,NorthernRightWhale,0.7166199092903054,0.9097453529601376,0.6749999999999831,0.6585365853658376,0.6666666666661502
1,2,S,5.0,-5,0,BottlenoseDolphin,0.5586933582344904,0.9421631000578369,0.3529411764705813,0.8571428571428164,0.4999999999995729
1,2,S,5.0,-5,1,BowheadWhale,0.4168367546572387,0.8186046511627907,0.4199999999999916,0.4883720930232444,0.45161290322529957
1,2,S,5.0,-5,2,ClymeneDolphin,0.6682314159442233,0.8311111111111111,0.7999999999999601,0.3720930232558053,0.5079365079360585
1,2,S,5.0,-5,3,Frasherdolphin,0.7437747843381795,0.9306144067796609,0.5106382978723295,0.7499999999999766,0.6075949367083633
1,2,S,5.0,-5,4,HumpbackWhale,0.6140355302742153,0.7660595377986682,0.8888888888888395,0.3478260869565142,0.49999999999958006
1,2,S,5.0,-5,5,KillerWhale,0.8726065966209355,0.9574378423935945,0.8965517241379002,0.6190476190476043,0.7323943661966793
1,2,S,5.0,-5,6,NorthernRightWhale,0.3370671461733187,0.6630493177178468,0.35849056603772905,0.46341463414633016,0.4042553191484357
1,2,S,5.0,0,0,BottlenoseDolphin,0.7584882227644201,0.9699248120300752,0.4651162790697566,0.9523809523809071,0.6249999999995396
1,2,S,5.0,0,1,BowheadWhale,0.5840766871159483,0.8933333333333333,0.5714285714285597,0.6511627906976593,0.6086956521734018
1,2,S,5.0,0,2,ClymeneDolphin,0.8896876337434765,0.9562790697674419,0.9032258064515838,0.6511627906976593,0.7567567567562494
1,2,S,5.0,0,3,Frasherdolphin,0.8814395916605849,0.9565677966101694,0.72972972972971,0.8437499999999736,0.7826086956516537
1,2,S,5.0,0,4,HumpbackWhale,0.7160606818949727,0.8556600078339209,0.9047619047618618,0.4130434782608606,0.5671641791040303
1,2,S,5.0,0,5,KillerWhale,0.9438291394572397,0.9870417193426043,0.9428571428571159,0.7857142857142669,0.8571428571423388
1,2,S,5.0,0,6,NorthernRightWhale,0.4659433649024541,0.7824218330289029,0.4423076923076838,0.5609756097560838,0.49462365591347474
1,2,S,5.0,5,0,BottlenoseDolphin,0.849256782189685,0.9814921920185078,0.5405405405405259,0.9523809523809071,0.6896551724133073
1,2,S,5.0,5,1,BowheadWhale,0.7673346580568201,0.9495607235142118,0.6666666666666528,0.7441860465116106,0.7032967032961892
1,2,S,5.0,5,2,ClymeneDolphin,0.9380892496192912,0.9618604651162791,0.9428571428571159,0.7674418604650984,0.8461538461533297
1,2,S,5.0,5,3,Frasherdolphin,0.9339434195190774,0.9769597457627118,0.8235294117646816,0.8749999999999726,0.8484848484843233
1,2,S,5.0,5,4,HumpbackWhale,0.7888582886411091,0.9158832745789267,0.8518518518518203,0.4999999999999891,0.6301369863008864
1,2,S,5.0,5,5,KillerWhale,0.9798564749831795,0.996101980615255,0.9459459459459203,0.8333333333333135,0.8860759493665681
1,2,S,5.0,5,6,NorthernRightWhale,0.5954259027303092,0.8758998603201891,0.4799999999999904,0.5853658536585222,0.5274725274720207
1,2,S,5.0,10,0,BottlenoseDolphin,0.8880686384888068,0.9880470406786196,0.6551724137930809,0.9047619047618618,0.7599999999994824
1,2,S,5.0,10,1,BowheadWhale,0.8763908023767373,0.9731266149870801,0.7209302325581227,0.7209302325581227,0.7209302325576228
1,2,S,5.0,10,2,ClymeneDolphin,0.9521530459795531,0.9683720930232559,0.9459459459459203,0.813953488372074,0.8749999999994809
1,2,S,5.0,10,3,Frasherdolphin,0.9728361935768679,0.9937764830508475,0.8571428571428326,0.9374999999999707,0.8955223880591757
1,2,S,5.0,10,4,HumpbackWhale,0.846952176495136,0.9574030552291423,0.9333333333333023,0.6086956521738998,0.7368421052626606
1,2,S,5.0,10,5,KillerWhale,0.9908822729304497,0.9982090181205225,0.9499999999999762,0.9047619047618832,0.9268292682921605
1,2,S,5.0,10,6,NorthernRightWhale,0.7721027459656705,0.9371440850972386,0.629629629629618,0.8292682926829066,0.7157894736837048
1,4,C,,-5,0,BottlenoseDolphin,0.553730086791961,0.8465394254867938,0.47826086956519664,0.5238095238094989,0.49999999999947825
1,4,C,,-5,1,BowheadWhale,0.360733803780868,0.7431524547803617,0.4374999999999727,0.1627906976744148,0.23728813559281703
1,4,C,,-5,2,ClymeneDolphin,0.5943632950882115,0.8630490956072352,0.6470588235293927,0.5116279069767322,0.5714285714280634
1,4,C,,-5,3,Frasherdolphin,0.4316097077519345,0.8599046610169492,0.2338709677419336,0.9062499999999716,0.37179487179454085
1,4,C,,-5,4,HumpbackWhale,0.6361394624792153,0.845867606737172,0.7272727272726943,0.3478260869565142,0.47058823529366606
1,4,C,,-5,5,KillerWhale,0.8238285964259848,0.9539612305099031,0.8275862068965232,0.5714285714285579,0.6760563380276667
1,4,C,,-5,6,NorthernRightWhale,0.3072886040745365,0.658858923390996,0.39999999999998004,0.19512195121950743,0.2622950819667638
1,4,C,,0,0,BottlenoseDolphin,0.7777430294590719,0.9132446500867554,0.5652173913043232,0.6190476190475896,0.590909090908565
1,4,C,,0,1,BowheadWhale,0.5012138494804079,0.8169509043927649,0.6111111111110772,0.2558139534883661,0.36065573770449016
1,4,C,,0,2,ClymeneDolphin,0.850669380461845,0.9706459948320413,0.79999999999998,0.7441860465116106,0.7710843373488797
1,4,C,,0,3,Frasherdolphin,0.6859855202985512,0.9389565677966102,0.3263157894736808,0.9687499999999697,0.4881889763775681
1,4,C,,0,4,HumpbackWhale,0.8041293059431334,0.9047199373286329,0.8648648648648415,0.6956521739130284,0.7710843373488849
1,4,C,,0,5,KillerWhale,0.9167526424650494,0.9781921618204803,0.8571428571428326,0.7142857142856972,0.779220779220263
1,4,C,,0,6,NorthernRightWhale,0.40285148968192214,0.7244009885032772,0.59999999999997,0.2926829268292611,0.393442622950366
1,4,C,,5,0,BottlenoseDolphin,0.8435293071400124,0.9371505687295161,0.6399999999999745,0.7619047619047257,0.695652173912517
1,4,C,,5,1,BowheadWhale,0.6656743231273644,0.9008785529715763,0.7307692307692027,0.44186046511626875,0.5507246376806737
1,4,C,,5,2,ClymeneDolphin,0.9513870310830159,0.9904909560723514,0.9268292682926603,0.8837209302325375,0.9047619047613835
1,4,C,,5,3,Frasherdolphin,0.8068351800508942,0.9654396186440679,0.4999999999999919,0.9687499999999697,0.6595744680846433
1,4,C,,5,4,HumpbackWhale,0.8682703429599246,0.9472189580885233,0.7599999999999848,0.8260869565217211,0.791666666666151
1,4,C,,5,5,KillerWhale,0.9469701670162247,0.987779182469448,0.8780487804877835,0.8571428571428367,0.8674698795175513
1,4,C,,5,6,NorthernRightWhale,0.5035115395853285,0.7927366498334586,0.6956521739130133,0.39024390243901486,0.4999999999995239
1,4,C,,10,0,BottlenoseDolphin,0.8622430676364988,0.9514170040485829,0.7142857142856803,0.7142857142856803,0.7142857142851803
1,4,C,,10,1,BowheadWhale,0.8504364452931231,0.9483204134366925,0.8529411764705631,0.6744186046511471,0.7532467532462405
1,4,C,,10,2,ClymeneDolphin,0.9675872300796575,0.9944186046511628,0.9285714285714064,0.9069767441860254,0.9176470588230079
1,4,C,,10,3,Frasherdolphin,0.8335643477436467,0.978813559322034,0.5740740740740634,0.9687499999999697,0.7209302325576554
1,4,C,,10,4,HumpbackWhale,0.9308948790169236,0.9774774774774775,0.7799999999999844,0.8478260869565033,0.8124999999994839
1,4,C,,10,5,KillerWhale,0.9754870918534618,0.9946270543615676,0.8888888888888691,0.9523809523809297,0.9195402298845369
1,4,C,,10,6,NorthernRightWhale,0.6900015144785746,0.8545181046524122,0.7727272727272376,0.4146341463414533,0.5396825396820679
1,4,M,,-5,0,BottlenoseDolphin,0.5895964354377063,0.9169076537497589,0.5185185185184994,0.666666666666635,0.5833333333328169
1,4,M,,-5,1,BowheadWhale,0.6822480865687328,0.8958139534883721,0.5614035087719199,0.7441860465116106,0.6399999999994969
1,4,M,,-5,2,ClymeneDolphin,0.6697773523556344,0.8740051679586563,0.6129032258064319,0.44186046511626875,0.5135135135130127
1,4,M,,-5,3,Frasherdolphin,0.7349392808212177,0.9573622881355932,0.5882352941176355,0.9374999999999707,0.722891566264569
1,4,M,,-5,4,HumpbackWhale,0.66032231099094,0.9063846455150802,0.6874999999999785,0.47826086956520697,0.5641025641020657
1,4,M,,-5,5,KillerWhale,0.9049703480997087,0.9754530130636325,0.868421052631556,0.7857142857142669,0.8249999999994804
1,4,M,,-5,6,NorthernRightWhale,0.4472724056241669,0.7529816267325669,0.4374999999999863,0.341463414634138,0.38356164383511354
1,4,M,,0,0,BottlenoseDolphin,0.7668319515446755,0.9277038750722961,0.7499999999999626,0.7142857142856803,0.7317073170726354
1,4,M,,0,1,BowheadWhale,0.7683702606564078,0.9382945736434107,0.5666666666666572,0.7906976744185862,0.6601941747567823
1,4,M,,0,2,ClymeneDolphin,0.83485694877426,0.9553488372093023,0.7272727272727052,0.5581395348837079,0.6315789473679131
1,4,M,,0,3,Frasherdolphin,0.8313514554778578,0.9694120762711864,0.5869565217391176,0.8437499999999736,0.6923076923071905
1,4,M,,0,4,HumpbackWhale,0.8331942312656827,0.9546611829220525,0.8205128205127994,0.6956521739130284,0.7529411764700739
1,4,M,,0,5,KillerWhale,0.9673163546529917,0.9910450906026127,0.9487179487179244,0.88095238095236,0.9135802469130583
1,4,M,,0,6,NorthernRightWhale,0.6055278754060022,0.8132588374341893,0.5806451612903039,0.4390243902438917,0.4999999999994957
1,4,M,,5,0,BottlenoseDolphin,0.855585029099815,0.9255831887410835,0.94117647058818,0.7619047619047257,0.8421052631573559
1,4,M,,5,1,BowheadWhale,0.8172592892774388,0.956795865633075,0.6440677966101586,0.8837209302325375,0.7450980392151839
1,4,M,,5,2,ClymeneDolphin,0.8820942604308146,0.9659948320413436,0.8181818181817934,0.6279069767441714,0.7105263157889635
1,4,M,,5,3,Frasherdolphin,0.8715165701015961,0.9778866525423728,0.64444444444443,0.9062499999999716,0.7532467532462477
1,4,M,,5,4,HumpbackWhale,0.8679228758773919,0.9540736388562475,0.8780487804877835,0.7826086956521568,0.8275862068960341
1,4,M,,5,5,KillerWhale,0.9805508705777337,0.9948377581120944,0.9499999999999762,0.9047619047618832,0.9268292682921605
1,4,M,,5,6,NorthernRightWhale,0.6958606122719218,0.8393682174707209,0.6969696969696758,0.5609756097560838,0.6216216216211106
1,4,M,,10,0,BottlenoseDolphin,0.8570351441696484,0.9167148640832852,0.94117647058818,0.7619047619047257,0.8421052631573559
1,4,M,,10,1,BowheadWhale,0.8481270630633777,0.9737467700258398,0.6779661016949038,0.9302325581395132,0.7843137254896929
1,4,M,,10,2,ClymeneDolphin,0.8791826969284499,0.968578811369509,0.8648648648648415,0.7441860465116106,0.7999999999994828
1,4,M,,10,3,Frasherdolphin,0.8814294536853454,0.9826536016949152,0.7317073170731528,0.9374999999999707,0.8219178082186631
1,4,M,,10,4,HumpbackWhale,0.8870264003811069,0.9449667058362711,0.9047619047618832,0.8260869565217211,0.863636363635845
1,4,M,,10,5,KillerWhale,0.9862338134321447,0.9966287399915718,0.9749999999999756,0.9285714285714064,0.951219512194599
1,4,M,,10,6,NorthernRightWhale,0.8145687708536762,0.9021166863651016,0.8124999999999746,0.6341463414633991,0.7123287671227757
1,4,S,5.0,-5,0,BottlenoseDolphin,0.4543669963048891,0.8914594177752072,0.4137931034482616,0.5714285714285443,0.4799999999994936
1,4,S,5.0,-5,1,BowheadWhale,0.6576608099033042,0.8814470284237725,0.5714285714285597,0.6511627906976593,0.6086956521734018
1,4,S,5.0,-5,2,ClymeneDolphin,0.7384562310959693,0.8854780361757106,0.7916666666666338,0.44186046511626875,0.5671641791040009
1,4,S,5.0,-5,3,Frasherdolphin,0.671059623945328,0.9408103813559323,0.4905660377358398,0.8124999999999746,0.611764705881869
1,4,S,5.0,-5,4,HumpbackWhale,0.669203015953674,0.8645710928319624,0.7999999999999681,0.4347826086956427,0.5633802816896687
1,4,S,5.0,-5,5,KillerWhale,0.8700857150546359,0.9545933417614832,0.7777777777777605,0.8333333333333135,0.8045977011489074
1,4,S,5.0,-5,6,NorthernRightWhale,0.348209243859625,0.7226818523691846,0.41860465116278095,0.4390243902438917,0.4285714285709186
1,4,S,5.0,0,0,BottlenoseDolphin,0.7570121514479695,0.9566223250433776,0.666666666666639,0.7619047619047257,0.7111111111105818
1,4,S,5.0,0,1,BowheadWhale,0.8118716405935382,0.9374677002583979,0.6666666666666543,0.8372093023255619,0.7422680412366045
1,4,S,5.0,0,2,ClymeneDolphin,0.9138516425148601,0.9797416020671835,0.9354838709677118,0.6744186046511471,0.7837837837832757
1,4,S,5.0,0,3,Frasherdolphin,0.8255127656487603,0.9675582627118644,0.6170212765957316,0.9062499999999716,0.7341772151893728
1,4,S,5.0,0,4,HumpbackWhale,0.8008470527648259,0.9180376028202115,0.8387096774193278,0.5652173913043356,0.6753246753241767
1,4,S,5.0,0,5,KillerWhale,0.9409963162446505,0.978613569321534,0.812499999999983,0.9285714285714064,0.8666666666661496
1,4,S,5.0,0,6,NorthernRightWhale,0.5607315838358085,0.8357150531857742,0.5757575757575583,0.46341463414633016,0.5135135135130053
1,4,S,5.0,5,0,BottlenoseDolphin,0.8341379365188891,0.9730094466936572,0.7272727272726943,0.7619047619047257,0.7441860465110934
1,4,S,5.0,5,1,BowheadWhale,0.8900863087303147,0.9677519379844961,0.666666666666655,0.8837209302325375,0.7599999999994946
1,4,S,5.0,5,2,ClymeneDolphin,0.9495685727094089,0.9888372093023255,0.9393939393939109,0.7209302325581227,0.8157894736836976
1,4,S,5.0,5,3,Frasherdolphin,0.8844049963881462,0.9789459745762712,0.6744186046511471,0.9062499999999716,0.7733333333328234
1,4,S,5.0,5,4,HumpbackWhale,0.8835106268923146,0.9418331374853115,0.868421052631556,0.7173913043478105,0.7857142857137716
1,4,S,5.0,5,5,KillerWhale,0.9609750881328231,0.9843025705857564,0.9047619047618832,0.9047619047618832,0.9047619047613833
1,4,S,5.0,5,6,NorthernRightWhale,0.7144217607623645,0.8995379821639626,0.7272727272727052,0.5853658536585222,0.6486486486481369
1,4,S,5.0,10,0,BottlenoseDolphin,0.917739242764598,0.9838056680161942,0.8888888888888395,0.7619047619047257,0.8205128205122815
1,4,S,5.0,10,1,BowheadWhale,0.871606586388056,0.9809819121447029,0.696428571428559,0.9069767441860254,0.7878787878782806
1,4,S,5.0,10,2,ClymeneDolphin,0.9523984811394361,0.9899741602067184,0.9428571428571159,0.7674418604650984,0.8461538461533297
1,4,S,5.0,10,3,Frasherdolphin,0.9143507283282346,0.9882150423728814,0.7209302325581227,0.9687499999999697,0.8266666666661553
1,4,S,5.0,10,4,HumpbackWhale,0.9270970289947442,0.9512338425381904,0.9512195121950987,0.8478260869565033,0.8965517241374119
1,4,S,5.0,10,5,KillerWhale,0.9689516832373977,0.9863042562157607,0.9749999999999756,0.9285714285714064,0.951219512194599
1,4,S,5.0,10,6,NorthernRightWhale,0.8110591266919813,0.9240356720747825,0.7999999999999771,0.682926829268276,0.7368421052626415
1,8,C,,-5,0,BottlenoseDolphin,0.5238442974920637,0.8931945247734722,0.3333333333333232,0.5238095238094989,0.407407407406917
1,8,C,,-5,1,BowheadWhale,0.3584806616545578,0.7036692506459948,0.4999999999999167,0.06976744186046349,0.12244897959161681
1,8,C,,-5,2,ClymeneDolphin,0.5834282222110664,0.8623255813953488,0.5217391304347713,0.5581395348837079,0.5393258426961176
1,8,C,,-5,3,Frasherdolphin,0.4519032579807264,0.8663930084745762,0.25454545454545224,0.8749999999999726,0.39436619718274385
1,8,C,,-5,4,HumpbackWhale,0.6734203106731024,0.8399921660791226,0.6956521739130133,0.3478260869565142,0.4637681159415711
1,8,C,,-5,5,KillerWhale,0.7591962144787765,0.9282553729456384,0.6666666666666464,0.5238095238095113,0.5866666666661581
1,8,C,,-5,6,NorthernRightWhale,0.34896137514783077,0.718384012033953,0.4117647058823288,0.170731707317069,0.2413793103444049
1,8,C,,0,0,BottlenoseDolphin,0.7839280347906161,0.9365721997300944,0.4390243902438917,0.8571428571428164,0.5806451612898559
1,8,C,,0,1,BowheadWhale,0.47980819788404716,0.7881136950904393,0.5714285714284898,0.09302325581395132,0.1599999999997528
1,8,C,,0,2,ClymeneDolphin,0.8389808601878028,0.9728165374677002,0.7777777777777605,0.813953488372074,0.7954545454540276
1,8,C,,0,3,Frasherdolphin,0.7923942894253869,0.9474311440677965,0.3647058823529369,0.9687499999999697,0.5299145299141235
1,8,C,,0,4,HumpbackWhale,0.8154813659547184,0.9094202898550723,0.8666666666666378,0.5652173913043356,0.6842105263152936
1,8,C,,0,5,KillerWhale,0.8729016772759615,0.9726085124315212,0.7777777777777561,0.6666666666666508,0.7179487179482025
1,8,C,,0,6,NorthernRightWhale,0.46164323741178315,0.8005802084452562,0.624999999999974,0.3658536585365764,0.46153846153798156
1,8,C,,5,0,BottlenoseDolphin,0.8225065786811048,0.9564295353769038,0.5483870967741759,0.809523809523771,0.6538461538456471
1,8,C,,5,1,BowheadWhale,0.6578167575338763,0.8944702842377261,0.7368421052631192,0.3255813953488296,0.45161290322536674
1,8,C,,5,2,ClymeneDolphin,0.9476008874616503,0.9903875968992248,0.8444444444444257,0.8837209302325375,0.8636363636358443
1,8,C,,5,3,Frasherdolphin,0.8967498935623407,0.9762976694915254,0.4558823529411698,0.9687499999999697,0.6199999999995524
1,8,C,,5,4,HumpbackWhale,0.8767120911316277,0.9246964355660007,0.8918918918918678,0.7173913043478105,0.7951807228910529
1,8,C,,5,5,KillerWhale,0.9215159459209776,0.983881163084703,0.7872340425531748,0.88095238095236,0.8314606741567864
1,8,C,,5,6,NorthernRightWhale,0.6020813309827447,0.8721392500268615,0.8571428571428164,0.4390243902438917,0.5806451612898559
1,8,C,,10,0,BottlenoseDolphin,0.809534445318495,0.9643339117023327,0.5666666666666478,0.809523809523771,0.666666666666156
1,8,C,,10,1,BowheadWhale,0.8425238009481707,0.9529715762273901,0.9047619047618618,0.44186046511626875,0.5937499999995405
1,8,C,,10,2,ClymeneDolphin,0.9694811829239751,0.9934883720930232,0.836734693877534,0.9534883720930011,0.8913043478255697
1,8,C,,10,3,Frasherdolphin,0.9436359444253202,0.9858315677966102,0.5961538461538347,0.9687499999999697,0.7380952380947489
1,8,C,,10,4,HumpbackWhale,0.9199229215123316,0.9528006267136702,0.9268292682926603,0.8260869565217211,0.8735632183902862
1,8,C,,10,5,KillerWhale,0.957201108643214,0.9909397387273494,0.812499999999983,0.9285714285714064,0.8666666666661496
1,8,C,,10,6,NorthernRightWhale,0.7337752605894524,0.9120017191361341,0.8518518518518203,0.5609756097560838,0.6764705882347954
1,8,M,,-5,0,BottlenoseDolphin,0.5064400908795322,0.9236552920763448,0.39999999999998853,0.666666666666635,0.49999999999951333
1,8,M,,-5,1,BowheadWhale,0.6592960202210862,0.8651162790697674,0.6744186046511471,0.6744186046511471,0.6744186046506471
1,8,M,,-5,2,ClymeneDolphin,0.761401144549046,0.8956072351421188,0.6571428571428384,0.5348837209302201,0.5897435897430798
1,8,M,,-5,3,Frasherdolphin,0.7773203963012475,0.9502118644067797,0.7027027027026836,0.8124999999999746,0.7536231884052779
1,8,M,,-5,4,HumpbackWhale,0.7587050359072134,0.8734821778300039,0.8124999999999746,0.5652173913043356,0.6666666666661657
1,8,M,,-5,5,KillerWhale,0.88700178282064,0.9485882848714706,0.8421052631578725,0.7619047619047438,0.7999999999994812
1,8,M,,-5,6,NorthernRightWhale,0.4879229843951418,0.8424841517137638,0.4791666666666567,0.5609756097560838,0.5168539325837611
1,8,M,,0,0,BottlenoseDolphin,0.744397836623913,0.9668401773664931,0.5624999999999823,0.8571428571428164,0.6792452830183638
1,8,M,,0,1,BowheadWhale,0.8081767465486975,0.9264082687338501,0.6956521739130284,0.7441860465116106,0.71910112359499
1,8,M,,0,2,ClymeneDolphin,0.8800581923292655,0.9582428940568476,0.79999999999998,0.7441860465116106,0.7710843373488797
1,8,M,,0,3,Frasherdolphin,0.9042346740294052,0.9717955508474576,0.7352941176470371,0.7812499999999756,0.757575757575235
1,8,M,,0,4,HumpbackWhale,0.8427960991230556,0.9288092440266353,0.7777777777777605,0.7608695652173747,0.7692307692302522
1,8,M,,0,5,KillerWhale,0.9415102866558844,0.9812473662031185,0.9428571428571159,0.7857142857142669,0.8571428571423388
1,8,M,,0,6,NorthernRightWhale,0.5945189570648847,0.9057698506500483,0.583333333333317,0.512195121951207,0.5454545454540332
1,8,M,,5,0,BottlenoseDolphin,0.8335267798575177,0.9797570850202428,0.6923076923076658,0.8571428571428164,0.7659574468079837
1,8,M,,5,1,BowheadWhale,0.9149793987164462,0.9579328165374676,0.7872340425531748,0.8604651162790498,0.8222222222217049
1,8,M,,5,2,ClymeneDolphin,0.9314150927226894,0.9720930232558139,0.8260869565217211,0.8837209302325375,0.8539325842691443
1,8,M,,5,3,Frasherdolphin,0.9594371077834627,0.9936440677966102,0.892857142857111,0.7812499999999756,0.8333333333328077
1,8,M,,5,4,HumpbackWhale,0.8588402032338048,0.9439874657265961,0.7916666666666502,0.8260869565217211,0.8085106382973553
1,8,M,,5,5,KillerWhale,0.9672425470413087,0.9819848293299621,0.9736842105262902,0.88095238095236,0.924999999999478
1,8,M,,5,6,NorthernRightWhale,0.6952082437746633,0.9429461695498013,0.7428571428571216,0.6341463414633991,0.6842105263152743
1,8,M,,10,0,BottlenoseDolphin,0.8795841210978321,0.9834200886832466,0.7727272727272376,0.809523809523771,0.7906976744180682
1,8,M,,10,1,BowheadWhale,0.9304141346334404,0.9628940568475453,0.7169811320754581,0.8837209302325375,0.7916666666661555
1,8,M,,10,2,ClymeneDolphin,0.9502962209265418,0.9767441860465116,0.8695652173912854,0.9302325581395132,0.8988764044938623
1,8,M,,10,3,Frasherdolphin,0.9898011708043433,0.9985434322033899,0.9354838709677118,0.9062499999999716,0.9206349206343916
1,8,M,,10,4,HumpbackWhale,0.8692093334324789,0.9591656874265571,0.88095238095236,0.804347826086939,0.8409090909085728
